ISO3,Year,Month,Total,Domestic,International,Total_OS,Passengers,Date,Region,Holiday_Count,Holiday_Names,Holiday_Season,Quarter,Month_Name,Hemisphere
ESP,2010,11,10341.695,2962.252,7379.443,13361.334,10341.695,2010-11-01,Europe,2.0,"Eid al-Adha, All Saints' Day",Regular,Q4,November,Northern
ESP,2010,12,9400.115,2722.083,6678.032,12195.96,9400.115,2010-12-01,Europe,8.0,"Day of Navarre, Christmas Day observed, Christmas Eve",Winter_Holidays,Q4,December,Northern
ESP,2011,1,9473.803,2543.718,6930.085,12091.66,9473.803,2011-01-01,Europe,4.0,"Reconquest Day, Martyr Vicente's Feast, St. Valero's Feast",Winter_Holidays,Q1,January,Northern
ESP,2011,2,9579.589,2657.323,6922.266,12297.602,9579.589,2011-02-01,Europe,2.0,"Day of Andaluc??a, Valentine's Day",Regular,Q1,February,Northern
ESP,2011,3,11961.986,3217.156,8744.83,15257.411,11961.986,2011-03-01,Europe,4.0,"Day of the Balearic Islands, Fifth of March, San Jose",Spring_Holidays,Q1,March,Northern
ESP,2011,4,13999.066,3269.847,10729.219,17337.828,13999.066,2011-04-01,Europe,8.0,"Maundy Thursday, Castile and Le??n Day, Day of Arag??n",Spring_Holidays,Q2,April,Northern
ESP,2011,5,14564.261,3211.582,11352.679,17850.407,14564.261,2011-05-01,Europe,8.0,"Day of Madrid, Feast Day of St Isidore, Galicia Literature Day",Regular,Q2,May,Northern
ESP,2011,6,15977.882,3368.836,12609.046,19421.45,15977.882,2011-06-01,Europe,7.0,"Day of La Rioja, Day of Murcia, San Antonio",Regular,Q2,June,Northern
ESP,2011,7,18690.572,3830.333,14860.239,22596.748,18690.572,2011-07-01,Europe,2.0,"Feast of Saint James the Apostle, Day of the Institutions",Summer_Holidays,Q3,July,Northern
ESP,2011,8,18880.593,3851.994,15028.599,22802.996,18880.593,2011-08-01,Europe,3.0,"The Day of Our Lady of Africa, The Day of Cantabria, Assumption of Mary",Summer_Holidays,Q3,August,Northern
ESP,2011,9,16745.596,3472.218,13273.378,20283.312,16745.596,2011-09-01,Europe,7.0,"Day of the Independent City of Ceuta, Day of Asturias, Day of Extremadura",Regular,Q3,September,Northern
ESP,2011,10,15062.648,3121.085,11941.563,18241.064,15062.648,2011-10-01,Europe,2.0,"Day of the Valencian Community, Hispanic Day",Regular,Q4,October,Northern
ESP,2011,11,10276.522,2746.016,7530.506,13086.883,10276.522,2011-11-01,Europe,2.0,"Eid al-Adha, All Saints' Day",Regular,Q4,November,Northern
ESP,2011,12,9940.712,2676.416,7264.296,12694.96,9940.712,2011-12-01,Europe,8.0,"Day of Navarre, Christmas Day observed, Christmas Eve",Winter_Holidays,Q4,December,Northern
ESP,2012,1,9306.924,2355.761,6951.163,11748.51,9306.924,2012-01-01,Europe,4.0,"Reconquest Day, Martyr Vicente's Feast, St. Valero's Feast",Winter_Holidays,Q1,January,Northern
ESP,2012,2,9207.701,2328.464,6879.237,11622.052,9207.701,2012-02-01,Europe,3.0,"Day of Andaluc??a, Valentine's Day, Ash Wednesday",Regular,Q1,February,Northern
ESP,2012,3,11382.871,2733.854,8649.017,14189.949,11382.871,2012-03-01,Europe,3.0,"Day of the Balearic Islands, Fifth of March, San Jose",Spring_Holidays,Q1,March,Northern
ESP,2012,4,13210.008,2806.439,10403.569,16086.538,13210.008,2012-04-01,Europe,8.0,"Maundy Thursday, Easter Monday, Castile and Le??n Day",Spring_Holidays,Q2,April,Northern
ESP,2012,5,14220.143,2886.037,11334.106,17174.537,14220.143,2012-05-01,Europe,9.0,"Day of Madrid, Feast Day of St Isidore, Galicia Literature Day",Regular,Q2,May,Northern
ESP,2012,6,16003.971,3083.997,12919.974,19172.033,16003.971,2012-06-01,Europe,5.0,"Corpus Christi, Day of La Rioja, Day of Murcia",Regular,Q2,June,Northern
ESP,2012,7,18459.434,3496.835,14962.599,22034.048,18459.434,2012-07-01,Europe,2.0,"Feast of Saint James the Apostle, Day of the Institutions",Summer_Holidays,Q3,July,Northern
ESP,2012,8,18585.614,3461.256,15124.358,22119.694,18585.614,2012-08-01,Europe,4.0,"The Day of Our Lady of Africa, The Day of Our Lady of Africa observed, The Day of Cantabria",Summer_Holidays,Q3,August,Northern
ESP,2012,9,16475.542,3029.41,13446.132,19594.92,16475.542,2012-09-01,Europe,7.0,"Day of the Independent City of Ceuta, Day of Asturias, Day of Extremadura",Regular,Q3,September,Northern
ESP,2012,10,14226.372,2674.409,11551.963,16978.924,14226.372,2012-10-01,Europe,3.0,"Day of the Valencian Community, Eid al-Adha, Hispanic Day",Regular,Q4,October,Northern
ESP,2012,11,9566.851,2166.89,7399.961,11821.713,9566.851,2012-11-01,Europe,1.0,All Saints' Day,Regular,Q4,November,Northern
ESP,2012,12,9125.83,2189.705,6936.125,11389.976,9125.83,2012-12-01,Europe,7.0,"Day of Navarre, Christmas Eve, Feast of the Holy Family",Winter_Holidays,Q4,December,Northern
ESP,2013,1,8590.956,2004.525,6586.431,10681.057,8590.956,2013-01-01,Europe,5.0,"Reconquest Day, Epiphany observed, Martyr Vicente's Feast",Winter_Holidays,Q1,January,Northern
ESP,2013,2,8444.049,1918.746,6525.303,10446.373,8444.049,2013-02-01,Europe,3.0,"Day of Andaluc??a, Ash Wednesday, Valentine's Day",Regular,Q1,February,Northern
ESP,2013,3,11025.94,2284.086,8741.854,13401.839,11025.94,2013-03-01,Europe,7.0,"Day of the Balearic Islands, Fifth of March, San Jose",Spring_Holidays,Q1,March,Northern
ESP,2013,4,12416.632,2359.742,10056.89,14854.904,12416.632,2013-04-01,Europe,4.0,"Easter Monday, Castile and Le??n Day, Day of Arag??n",Spring_Holidays,Q2,April,Northern
ESP,2013,5,14353.5,2451.144,11902.356,16872.251,14353.5,2013-05-01,Europe,10.0,"Day of Madrid, Feast Day of St Isidore, Galicia Literature Day",Regular,Q2,May,Northern
ESP,2013,6,15887.131,2591.524,13295.607,18545.882,15887.131,2013-06-01,Europe,6.0,"Day of La Rioja, Day of Murcia, Day of La Rioja observed",Regular,Q2,June,Northern
ESP,2013,7,18047.426,2921.824,15125.602,21033.179,18047.426,2013-07-01,Europe,2.0,"Feast of Saint James the Apostle, Day of the Institutions",Summer_Holidays,Q3,July,Northern
ESP,2013,8,18561.941,2906.855,15655.086,21527.56,18561.941,2013-08-01,Europe,3.0,"The Day of Our Lady of Africa, The Day of Cantabria, Assumption of Mary",Summer_Holidays,Q3,August,Northern
ESP,2013,9,16374.282,2590.475,13783.807,19031.074,16374.282,2013-09-01,Europe,10.0,"Day of the Independent City of Ceuta, Day of Asturias, Day of Extremadura",Regular,Q3,September,Northern
ESP,2013,10,14422.718,2385.671,12037.047,16866.941,14422.718,2013-10-01,Europe,3.0,"Day of the Valencian Community, Eid al-Adha, Hispanic Day",Regular,Q4,October,Northern
ESP,2013,11,10040.406,2098.072,7942.334,12207.887,10040.406,2013-11-01,Europe,1.0,All Saints' Day,Regular,Q4,November,Northern
ESP,2013,12,9566.992,2086.818,7480.174,11729.165,9566.992,2013-12-01,Europe,8.0,"Day of Navarre, Christmas Eve, Feast of the Holy Family",Winter_Holidays,Q4,December,Northern
ESP,2014,1,9007.027,1860.901,7146.126,10947.402,9007.027,2014-01-01,Europe,4.0,"Reconquest Day, Martyr Vicente's Feast, St. Valero's Feast",Winter_Holidays,Q1,January,Northern
ESP,2014,2,8844.369,1840.095,7004.274,10768.076,8844.369,2014-02-01,Europe,2.0,"Day of Andaluc??a, Valentine's Day",Regular,Q1,February,Northern
ESP,2014,3,11106.476,2239.576,8866.9,13432.431,11106.476,2014-03-01,Europe,4.0,"Day of the Balearic Islands, Fifth of March, San Jose",Spring_Holidays,Q1,March,Northern
ESP,2014,4,13704.291,2461.747,11242.544,16237.631,13704.291,2014-04-01,Europe,8.0,"Maundy Thursday, Easter Monday, Castile and Le??n Day",Spring_Holidays,Q2,April,Northern
ESP,2014,5,15007.861,2446.254,12561.607,17526.599,15007.861,2014-05-01,Europe,7.0,"Day of Madrid, Feast Day of St Isidore, Galicia Literature Day",Regular,Q2,May,Northern
ESP,2014,6,16622.395,2699.025,13923.37,19429.754,16622.395,2014-06-01,Europe,7.0,"Day of La Rioja, Day of Murcia, Whit Monday",Regular,Q2,June,Northern
ESP,2014,7,18749.28,3032.034,15717.246,21885.834,18749.28,2014-07-01,Europe,2.0,"Feast of Saint James the Apostle, Day of the Institutions",Summer_Holidays,Q3,July,Northern
ESP,2014,8,19714.262,3076.628,16637.634,22894.324,19714.262,2014-08-01,Europe,3.0,"The Day of Our Lady of Africa, The Day of Cantabria, Assumption of Mary",Summer_Holidays,Q3,August,Northern
ESP,2014,9,17167.348,2739.484,14427.864,20012.891,17167.348,2014-09-01,Europe,7.0,"Day of the Independent City of Ceuta, Day of Asturias, Day of Extremadura",Regular,Q3,September,Northern
ESP,2014,10,15099.949,2520.978,12578.971,17717.803,15099.949,2014-10-01,Europe,4.0,"Eid al-Adha, Day of the Valencian Community, Hispanic Day",Regular,Q4,October,Northern
ESP,2014,11,10351.465,2138.142,8213.323,12598.328,10351.465,2014-11-01,Europe,1.0,All Saints' Day,Regular,Q4,November,Northern
ESP,2014,12,9979.659,2151.681,7827.978,12238.524,9979.659,2014-12-01,Europe,8.0,"Day of Navarre, St Stephen's Day, Christmas Eve",Winter_Holidays,Q4,December,Northern
ESP,2015,1,9496.882,1899.789,7597.093,11527.013,9496.882,2015-01-01,Europe,4.0,"Reconquest Day, Martyr Vicente's Feast, St. Valero's Feast",Winter_Holidays,Q1,January,Northern
ESP,2015,2,9372.113,1943.47,7428.643,11438.826,9372.113,2015-02-01,Europe,4.0,"St. Eul??lia's Feast, Day of Andaluc??a, Valentine's Day",Regular,Q1,February,Northern
ESP,2015,3,11835.533,2380.358,9455.175,14361.008,11835.533,2015-03-01,Europe,5.0,"Day of the Balearic Islands, Fifth of March, San Jose",Spring_Holidays,Q1,March,Northern
ESP,2015,4,14086.347,2578.972,11507.375,16790.044,14086.347,2015-04-01,Europe,7.0,"Maundy Thursday, Easter Monday, Castile and Le??n Day",Spring_Holidays,Q2,April,Northern
ESP,2015,5,15967.412,2606.022,13361.39,18696.402,15967.412,2015-05-01,Europe,8.0,"Day of Madrid, Feast Day of St Isidore, Galicia Literature Day",Regular,Q2,May,Northern
ESP,2015,6,17215.856,2797.837,14418.019,20147.47,17215.856,2015-06-01,Europe,6.0,"Whit Monday, Corpus Christi, Day of La Rioja",Regular,Q2,June,Northern
ESP,2015,7,19737.822,3210.397,16527.425,23086.663,19737.822,2015-07-01,Europe,3.0,"Festa da Dorna, Feast of Saint James the Apostle, Day of the Institutions",Summer_Holidays,Q3,July,Northern
ESP,2015,8,20551.587,3277.945,17273.642,23980.501,20551.587,2015-08-01,Europe,4.0,"The Day of Our Lady of Africa, St. Isabel's Feast, The Day of Cantabria",Summer_Holidays,Q3,August,Northern
ESP,2015,9,17960.01,2905.676,15054.334,21010.238,17960.01,2015-09-01,Europe,8.0,"Day of the Independent City of Ceuta, Day of Asturias, Day of Extremadura",Regular,Q3,September,Northern
ESP,2015,10,16311.112,2664.344,13646.768,19108.43,16311.112,2015-10-01,Europe,2.0,"Day of the Valencian Community, Hispanic Day",Regular,Q4,October,Northern
ESP,2015,11,11297.437,2288.6,9008.837,13755.02,11297.437,2015-11-01,Europe,2.0,"All Saints' Day, All Saints' Day observed",Regular,Q4,November,Northern
ESP,2015,12,10820.392,2327.703,8492.689,13338.895,10820.392,2015-12-01,Europe,9.0,"Day of Navarre, St Stephen's Day, Christmas Eve",Winter_Holidays,Q4,December,Northern
ESP,2016,1,10576.079,2150.34,8425.739,12951.418,10576.079,2016-01-01,Europe,4.0,"Reconquest Day, Martyr Vicente's Feast, St. Valero's Feast",Winter_Holidays,Q1,January,Northern
ESP,2016,2,10841.422,2247.438,8593.984,13304.464,10841.422,2016-02-01,Europe,4.0,"Day of Andaluc??a, Day of Andaluc??a observed, Ash Wednesday",Regular,Q1,February,Northern
ESP,2016,3,13524.242,2704.371,10819.871,16449.82,13524.242,2016-03-01,Europe,9.0,"Day of the Balearic Islands, Fifth of March, San Jose",Spring_Holidays,Q1,March,Northern
ESP,2016,4,15092.08,2675.525,12416.555,17977.914,15092.08,2016-04-01,Europe,3.0,"Castile and Le??n Day, Day of Arag??n, St George's Day",Spring_Holidays,Q2,April,Northern
ESP,2016,5,17691.974,2904.386,14787.588,20805.846,17691.974,2016-05-01,Europe,11.0,"Day of Madrid, Feast Day of St Isidore, Whit Monday",Regular,Q2,May,Northern
ESP,2016,6,19024.463,3065.396,15959.067,22306.725,19024.463,2016-06-01,Europe,4.0,"Day of La Rioja, Day of Murcia, San Antonio",Regular,Q2,June,Northern
ESP,2016,7,22032.687,3364.89,18667.797,25654.521,22032.687,2016-07-01,Europe,2.0,"Feast of Saint James the Apostle, Day of the Institutions",Summer_Holidays,Q3,July,Northern
ESP,2016,8,22166.098,3379.255,18786.843,25796.656,22166.098,2016-08-01,Europe,3.0,"The Day of Our Lady of Africa, The Day of Cantabria, Assumption of Mary",Summer_Holidays,Q3,August,Northern
ESP,2016,9,19829.99,3115.591,16714.399,23171.969,19829.99,2016-09-01,Europe,9.0,"Day of the Independent City of Ceuta, Day of Asturias, Day of Extremadura",Regular,Q3,September,Northern
ESP,2016,10,18353.58,2841.561,15512.019,21433.987,18353.58,2016-10-01,Europe,3.0,"80th anniversary of the constitution of the Basque Government in Guernica, Day of the Valencian Community, Hispanic Day",Regular,Q4,October,Northern
ESP,2016,11,12408.391,2529.236,9879.155,15157.768,12408.391,2016-11-01,Europe,1.0,All Saints' Day,Regular,Q4,November,Northern
ESP,2016,12,12331.031,2456.649,9874.382,15017.286,12331.031,2016-12-01,Europe,9.0,"Day of Navarre, Christmas Day observed, St Stephen's Day",Winter_Holidays,Q4,December,Northern
ESP,2017,1,11721.882,2277.647,9444.235,14241.232,11721.882,2017-01-01,Europe,3.0,"Reconquest Day, New Year's Day, Epiphany",Winter_Holidays,Q1,January,Northern
ESP,2017,2,11510.948,2254.331,9256.617,13982.683,11510.948,2017-02-01,Europe,2.0,"Day of Andaluc??a, Valentine's Day",Regular,Q1,February,Northern
ESP,2017,3,14162.252,2801.433,11360.819,17195.059,14162.252,2017-03-01,Europe,6.0,"Day of the Balearic Islands, Fifth of March, Martyr Vicente's Feast",Spring_Holidays,Q1,March,Northern
ESP,2017,4,17738.888,3025.838,14713.05,20993.244,17738.888,2017-04-01,Europe,8.0,"Maundy Thursday, Easter Monday, Castile and Le??n Day",Spring_Holidays,Q2,April,Northern
ESP,2017,5,19041.33,3076.963,15964.367,22354.937,19041.33,2017-05-01,Europe,7.0,"Day of Madrid, Feast Day of St Isidore, Galicia Literature Day",Regular,Q2,May,Northern
ESP,2017,6,20926.797,3311.844,17614.953,24479.468,20926.797,2017-06-01,Europe,7.0,"Whit Monday, Day of La Rioja, Day of Murcia",Regular,Q2,June,Northern
ESP,2017,7,23635.177,3625.598,20009.579,27535.765,23635.177,2017-07-01,Europe,2.0,"Feast of Saint James the Apostle, Day of the Institutions",Summer_Holidays,Q3,July,Northern
ESP,2017,8,23573.035,3557.776,20015.259,27388.616,23573.035,2017-08-01,Europe,3.0,"The Day of Our Lady of Africa, The Day of Cantabria, Assumption of Mary",Summer_Holidays,Q3,August,Northern
ESP,2017,9,21439.063,3352.993,18086.07,25048.887,21439.063,2017-09-01,Europe,8.0,"Day of the Independent City of Ceuta, Eid al-Adha, Day of Asturias",Regular,Q3,September,Northern
ESP,2017,10,19379.552,3174.219,16205.333,22809.968,19379.552,2017-10-01,Europe,3.0,"Day of the Valencian Community, St. Valero's Feast, Hispanic Day",Regular,Q4,October,Northern
ESP,2017,11,13457.715,2857.566,10600.149,16544.907,13457.715,2017-11-01,Europe,1.0,All Saints' Day,Regular,Q4,November,Northern
ESP,2017,12,13237.45,2850.248,10387.202,16333.404,13237.45,2017-12-01,Europe,8.0,"Day of Navarre, St Stephen's Day, Christmas Eve",Winter_Holidays,Q4,December,Northern
ESP,2018,1,12604.441,2651.518,9952.923,,12604.441,2018-01-01,Europe,3.0,"Reconquest Day, St. Valero's Feast, Epiphany",Winter_Holidays,Q1,January,Northern
ESP,2018,2,12425.769,2625.813,9799.956,,12425.769,2018-02-01,Europe,3.0,"Day of Andaluc??a, Ash Wednesday, Valentine's Day",Regular,Q1,February,Northern
ESP,2018,3,15651.657,3190.742,12460.915,,15651.657,2018-03-01,Europe,6.0,"Day of the Balearic Islands, Fifth of March, San Jose",Spring_Holidays,Q1,March,Northern
ESP,2018,4,18081.12,3313.832,14767.288,,18081.12,2018-04-01,Europe,5.0,"Easter Monday, Castile and Le??n Day, Day of Arag??n",Spring_Holidays,Q2,April,Northern
ESP,2018,5,20102.304,3468.104,16634.2,,20102.304,2018-05-01,Europe,10.0,"Day of Madrid, Feast Day of St Isidore, Galicia Literature Day",Regular,Q2,May,Northern
ESP,2018,6,21901.051,3596.831,18304.22,,21901.051,2018-06-01,Europe,4.0,"Day of La Rioja, Day of Murcia, San Antonio",Regular,Q2,June,Northern
ESP,2018,7,24212.494,3937.602,20274.892,,24212.494,2018-07-01,Europe,2.0,"Feast of Saint James the Apostle, Day of the Institutions",Summer_Holidays,Q3,July,Northern
ESP,2018,8,24145.09,3892.869,20252.221,,24145.09,2018-08-01,Europe,5.0,"The Day of Our Lady of Africa, The Day of Our Lady of Africa observed, Eid al-Adha",Summer_Holidays,Q3,August,Northern
ESP,2018,9,22288.388,3683.941,18604.447,,22288.388,2018-09-01,Europe,7.0,"Day of the Independent City of Ceuta, Day of Asturias, Day of Extremadura",Regular,Q3,September,Northern
ESP,2018,10,20534.431,3522.298,17012.133,,20534.431,2018-10-01,Europe,2.0,"Day of the Valencian Community, Hispanic Day",Regular,Q4,October,Northern
ESP,2018,11,14384.398,3092.578,11291.82,,14384.398,2018-11-01,Europe,1.0,All Saints' Day,Regular,Q4,November,Northern
ESP,2018,12,14280.286,3081.061,11199.225,,14280.286,2018-12-01,Europe,8.0,"Day of Navarre, St Stephen's Day, Christmas Eve",Winter_Holidays,Q4,December,Northern
EST,2010,1,88.328,1.834,86.494,88.528,88.328,2010-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
EST,2010,2,83.729,1.34,82.389,83.903,83.729,2010-02-01,Other,1.0,Independence Day,Regular,Q1,February,Northern
EST,2010,3,109.021,1.591,107.43,109.283,109.021,2010-03-01,Other,0.0,None,Regular,Q1,March,Northern
EST,2010,4,87.198,1.156,86.042,88.801,87.198,2010-04-01,Other,2.0,"Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
EST,2010,5,124.222,1.934,122.288,124.735,124.222,2010-05-01,Other,2.0,"Labor Day, Pentecost",Regular,Q2,May,Northern
EST,2010,6,138.498,2.243,136.255,139.164,138.498,2010-06-01,Other,2.0,"Victory Day, Midsummer Day",Regular,Q2,June,Northern
EST,2010,7,135.412,3.374,132.038,135.151,135.412,2010-07-01,Other,0.0,None,Regular,Q3,July,Northern
EST,2010,8,137.726,2.975,134.751,138.086,137.726,2010-08-01,Other,1.0,Independence Restoration Day,Summer_Holidays,Q3,August,Northern
EST,2010,9,133.593,2.181,131.412,133.237,133.593,2010-09-01,Other,0.0,None,Regular,Q3,September,Northern
EST,2010,10,131.427,2.235,129.192,131.503,131.427,2010-10-01,Other,0.0,None,Regular,Q4,October,Northern
EST,2010,11,108.565,1.869,106.696,109.039,108.565,2010-11-01,Other,0.0,None,Regular,Q4,November,Northern
EST,2010,12,103.343,1.922,101.421,103.401,103.343,2010-12-01,Other,3.0,"Christmas Eve, Christmas Day, Boxing Day",Winter_Holidays,Q4,December,Northern
EST,2011,1,110.607,1.873,108.734,111.205,110.607,2011-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
EST,2011,2,103.79,1.595,102.195,104.199,103.79,2011-02-01,Other,1.0,Independence Day,Regular,Q1,February,Northern
EST,2011,3,136.764,2.171,134.593,137.257,136.764,2011-03-01,Other,0.0,None,Regular,Q1,March,Northern
EST,2011,4,149.33,2.316,147.014,149.705,149.33,2011-04-01,Other,2.0,"Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
EST,2011,5,180.284,2.795,177.489,180.751,180.284,2011-05-01,Other,1.0,Labor Day,Regular,Q2,May,Northern
EST,2011,6,186.556,3.042,183.514,186.945,186.556,2011-06-01,Other,3.0,"Pentecost, Victory Day, Midsummer Day",Regular,Q2,June,Northern
EST,2011,7,188.606,3.526,185.08,189.026,188.606,2011-07-01,Other,0.0,None,Regular,Q3,July,Northern
EST,2011,8,192.778,3.446,189.332,193.321,192.778,2011-08-01,Other,1.0,Independence Restoration Day,Summer_Holidays,Q3,August,Northern
EST,2011,9,185.063,2.187,182.876,185.359,185.063,2011-09-01,Other,0.0,None,Regular,Q3,September,Northern
EST,2011,10,179.521,2.144,177.377,180.105,179.521,2011-10-01,Other,0.0,None,Regular,Q4,October,Northern
EST,2011,11,151.528,1.891,149.637,152.219,151.528,2011-11-01,Other,0.0,None,Regular,Q4,November,Northern
EST,2011,12,142.742,1.98,140.762,143.08,142.742,2011-12-01,Other,3.0,"Christmas Eve, Christmas Day, Boxing Day",Winter_Holidays,Q4,December,Northern
EST,2012,1,133.273,1.514,131.759,133.493,133.273,2012-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
EST,2012,2,125.804,1.614,124.19,126.054,125.804,2012-02-01,Other,1.0,Independence Day,Regular,Q1,February,Northern
EST,2012,3,163.573,2.038,161.535,163.783,163.573,2012-03-01,Other,0.0,None,Regular,Q1,March,Northern
EST,2012,4,191.656,2.086,189.57,192.027,191.656,2012-04-01,Other,2.0,"Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
EST,2012,5,215.075,1.97,213.105,215.679,215.075,2012-05-01,Other,2.0,"Labor Day, Pentecost",Regular,Q2,May,Northern
EST,2012,6,224.968,2.344,222.624,225.565,224.968,2012-06-01,Other,2.0,"Victory Day, Midsummer Day",Regular,Q2,June,Northern
EST,2012,7,227.873,2.469,225.404,228.287,227.873,2012-07-01,Other,0.0,None,Regular,Q3,July,Northern
EST,2012,8,223.484,2.549,220.935,223.815,223.484,2012-08-01,Other,1.0,Independence Restoration Day,Summer_Holidays,Q3,August,Northern
EST,2012,9,208.067,2.456,205.611,208.506,208.067,2012-09-01,Other,0.0,None,Regular,Q3,September,Northern
EST,2012,10,202.796,2.456,200.34,202.93,202.796,2012-10-01,Other,0.0,None,Regular,Q4,October,Northern
EST,2012,11,150.764,2.201,148.563,150.973,150.764,2012-11-01,Other,0.0,None,Regular,Q4,November,Northern
EST,2012,12,135.094,1.388,133.706,135.178,135.094,2012-12-01,Other,3.0,"Christmas Eve, Christmas Day, Boxing Day",Winter_Holidays,Q4,December,Northern
EST,2013,1,123.139,1.273,121.866,123.461,123.139,2013-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
EST,2013,2,108.612,1.168,107.444,108.891,108.612,2013-02-01,Other,1.0,Independence Day,Regular,Q1,February,Northern
